FIPS,State,County,GROC07,GROC09,PCH_GROC_07_09,GROCPTH07,GROCPTH09,PCH_GROCPTH_07_09,SUPERC07,SUPERC09,PCH_SUPERC_07_09,SUPERCPTH07,SUPERCPTH09,PCH_SUPERCPTH_07_09,CONVS07,CONVS09,PCH_CONVS_07_09,CONVSPTH07,CONVSPTH09,PCH_CONVSPTH_07_09,SPECS07,SPECS09,PCH_SPECS_07_09,SPECSPTH07,SPECSPTH09,PCH_SPECSPTH_07_09,SNAPS08,SNAPS10,PCH_SNAPS_08_10,SNAPSPTH08,SNAPSPTH10,PCH_SNAPSPTH_08_10,WICS08,WICS11,PCH_WICS_08_11,WICSPTH08,WICSPTH11,PCH_WICSPTH_08_11
01021,AL,Chilton,7,7,0,0.165242434,0.162900561,-1.417234879,1,1,0,0.023606062,0.023271509,-1.417234879,32,37,15.625,0.755393985,0.861045822,13.98632217,3,4,33.33333333,0.070818186,0.093086035,31.44368683,27,45,66.66666667,0.636,1.031093188,62.12157043,7,7,0,0.163949785,0.159471466,-2.731518396
01023,AL,Choctaw,3,4,33.33333333,0.21159543,0.285918513,35.12508935,0,0,0,0,0,0,23,16,-30.43478261,1.622231626,1.143674053,-29.49995338,1,1,0,0.07053181,0.071479628,1.343817012,20,16,-20,1.423,1.154484451,-18.86968022,5,3,-40,0.355037989,0.220442354,-37.91020648
01025,AL,Clarke,8,6,-25,0.30284676,0.230397051,-23.92289379,2,2,0,0.07571169,0.076799017,1.436141617,19,18,-5.263157895,0.719261054,0.691191153,-3.902602678,3,2,-33.33333333,0.113567535,0.076799017,-32.37590559,40,46,15,1.521,1.780668138,17.0721984,14,11,-21.42857143,0.533049041,0.428098852,-19.68865538
01027,AL,Clay,3,3,0,0.217833285,0.219941349,0.967741935,0,0,0,0,0,0,11,8,-27.27272727,0.798722045,0.586510264,-26.56891496,1,1,0,0.072611095,0.073313783,0.967741935,11,13,18.18181818,0.797,0.933103646,17.07699451,3,3,0,0.217281089,0.216418987,-0.396768143
01029,AL,Cleburne,4,3,-25,0.272257011,0.203265804,-25.34047022,0,0,0,0,0,0,10,11,10,0.680642527,0.745307948,9.500643675,1,0,-100,0.068064253,0,-100,13,15,15.38461538,0.878,1.001870158,14.10821841,6,6,0,0.407166124,0.404448938,-0.667340748
01031,AL,Coffee,6,7,16.66666667,0.128188694,0.143929269,12.27922278,1,1,0,0.021364782,0.020561324,-3.760666187,37,30,-18.91891892,0.790496945,0.616839724,-21.96810772,0,0,0,0,0,0,21,28,33.33333333,0.44,0.560583006,27.40522871,6,6,0,0.125593955,0.118750742,-5.448679888
01033,AL,Colbert,10,9,-10,0.183130059,0.164717509,-10.05435678,1,1,0,0.018313006,0.018301945,-0.06039642,41,43,4.87804878,0.750833242,0.786983656,4.814706194,2,3,50,0.036626012,0.054905836,49.90940537,45,56,24.44444444,0.823,1.028882193,25.01606233,15,9,-40,0.274594515,0.165101262,-39.87452304
01035,AL,Conecuh,4,3,-25,0.304924531,0.232000619,-23.91539711,0,0,0,0,0,0,13,16,23.07692308,0.991004726,1.237336633,24.85678423,1,1,0,0.076231133,0.07733354,1.44613719,23,28,21.73913043,1.76,2.116722105,20.2683014,2,2,0,0.15339776,0.152613506,-0.511255246
01037,AL,Coosa,0,0,0,0,0,0,0,0,0,0,0,0,8,9,12.5,0.74190856,0.85259568,14.91924024,0,0,0,0,0,0,8,8,0,0.74,0.693300979,-6.310678475,2,1,-50,0.186497576,0.093344535,-49.94866051
01039,AL,Covington,9,10,11.11111111,0.244538637,0.272643001,11.49281131,0,1,,0,0.0272643,0,27,27,0,0.733615911,0.736136103,0.343530182,4,2,-50,0.108683839,0.0545286,-49.82823491,48,57,18.75,1.302,1.509334039,15.92427338,12,12,0,0.327457294,0.315308214,-3.710126649
01041,AL,Crenshaw,6,4,-33.33333333,0.436649443,0.290254698,-33.52683647,0,0,0,0,0,0,11,12,9.090909091,0.800523979,0.870764095,8.774267602,0,0,0,0,0,0,23,26,13.04347826,1.672,1.869696534,11.82395538,6,6,0,0.438404209,0.431313349,-1.617425059
01043,AL,Cullman,10,10,0,0.1240664,0.122282276,-1.438039571,1,1,0,0.01240664,0.012228228,-1.438039571,57,54,-5.263157895,0.707178482,0.660324293,-6.625511172,8,6,-25,0.09925312,0.073369366,-26.07852968,63,81,28.57142857,0.775,1.007387508,29.98548495,9,11,22.22222222,0.110405064,0.136584881,23.71251504
01045,AL,Dale,8,7,-12.5,0.165758449,0.145388082,-12.28918728,1,1,0,0.020719806,0.020769726,0.240928822,35,33,-5.714285714,0.725193212,0.68540096,-5.487124253,1,1,0,0.020719806,0.020769726,0.240928822,27,44,62.96296296,0.559,0.875604466,56.63765037,8,8,0,0.165289256,0.159859324,-3.285109104
01047,AL,Dallas,11,9,-18.18181818,0.2571295,0.214669052,-16.51325419,1,1,0,0.023375409,0.023852117,2.039355993,45,39,-13.33333333,1.051893408,0.930232558,-11.56589147,0,0,0,0,0,0,63,76,20.63492063,1.47,1.734367869,17.98420875,15,11,-26.66666667,0.351889647,0.253853965,-27.8597803
01049,AL,DeKalb,12,12,0,0.175759795,0.172960507,-1.592678005,1,1,0,0.01464665,0.014413376,-1.592678005,50,46,-8,0.732332479,0.663015278,-9.465263765,2,1,-50,0.029293299,0.014413376,-50.796339,62,106,70.96774194,0.905,1.490669254,64.71483472,12,11,-8.333333333,0.174180625,0.154115587,-11.51967309
01051,AL,Elmore,12,10,-16.66666667,0.154920668,0.126210039,-18.53247174,1,2,100,0.012910056,0.025242008,95.52206783,55,57,3.636363636,0.71005306,0.719397221,1.3159806,1,0,-100,0.012910056,0,-100,42,53,26.19047619,0.538,0.668322762,24.22356172,12,11,-8.333333333,0.1536,0.137222125,-10.66267891
01053,AL,Escambia,9,8,-11.11111111,0.239215374,0.213709462,-10.66232124,0,0,0,0,0,0,30,33,10,0.797384579,0.881551531,10.55537746,0,2,,0,0.053427365,0,34,43,26.47058824,0.907,1.12215872,23.72201987,7,8,14.28571429,0.186507514,0.210001313,12.59670373
01055,AL,Etowah,25,19,-24,0.24221051,0.183318057,-24.31457379,0,2,,0,0.019296638,0,72,63,-12.5,0.697566269,0.607844083,-12.86217377,2,1,-50,0.019376841,0.009648319,-50.20695644,85,100,17.64705882,0.823,0.95757924,16.352277,20,17,-15,0.193358148,0.162986683,-15.7073622
01057,AL,Fayette,5,5,0,0.285095222,0.287836049,0.961372402,1,1,0,0.057019044,0.05756721,0.961372402,9,7,-22.22222222,0.513171399,0.402970468,-21.47448813,0,0,0,0,0,0,11,15,36.36363636,0.622,0.87001914,39.87445987,5,5,0,0.28446265,0.291002212,2.298917472
01059,AL,Franklin,7,6,-14.28571429,0.228556502,0.192981892,-15.56490854,0,1,,0,0.032163649,0,21,23,9.523809524,0.685669507,0.739763919,7.889283532,1,1,0,0.032650929,0.032163649,-1.492393297,22,26,18.18181818,0.714,0.820085794,14.85795428,6,7,16.66666667,0.193230492,0.219545854,13.6186384
01061,AL,Geneva,11,11,0,0.427732628,0.423712492,-0.939871345,0,0,0,0,0,0,12,15,25,0.466617413,0.577789762,23.82516082,2,0,-100,0.077769569,0,-100,18,20,11.11111111,0.695,0.746547219,7.416866059,6,6,0,0.231026915,0.224039431,-3.024532318
01063,AL,Greene,6,5,-16.66666667,0.659340659,0.566315551,-14.10880809,0,0,0,0,0,0,5,8,60,0.549450549,0.906104882,64.91108846,0,0,0,0,0,0,12,13,8.333333333,1.308,1.437258154,9.882121841,2,2,0,0.221263414,0.224190113,1.322721668
01065,AL,Hale,5,4,-20,0.276380521,0.222531293,-19.4837274,0,0,0,0,0,0,16,13,-18.75,0.884417666,0.723226704,-18.22566064,0,0,0,0,0,0,13,17,30.76923077,0.716,1.078680203,50.65365964,4,4,0,0.221202234,0.259386551,17.26217496
01067,AL,Henry,4,4,0,0.240196962,0.240283535,0.03604253,0,0,0,0,0,0,16,13,-18.75,0.960787846,0.780921487,-18.72071544,2,2,0,0.120098481,0.120141767,0.03604253,18,23,27.77777778,1.085,1.329326089,22.51853359,4,3,-25,0.240630452,0.172294969,-28.39851826
01069,AL,Houston,16,14,-12.5,0.164284541,0.139881101,-14.85437378,3,3,0,0.030803351,0.029974522,-2.690712894,69,63,-8.695652174,0.708477082,0.629464955,-11.15239003,6,9,50,0.061606703,0.089923565,45.96393066,79,112,41.7721519,0.802,1.102937556,37.52338604,19,22,15.78947368,0.192206531,0.21490881,11.8113985
01071,AL,Jackson,16,15,-6.25,0.303053262,0.283886597,-6.324520232,1,1,0,0.018940829,0.018925773,-0.079488247,31,34,9.677419355,0.587165694,0.643476286,9.590238697,1,2,100,0.018940829,0.037851546,99.84102351,44,55,25,0.828,1.033310162,24.7959133,12,11,-8.333333333,0.226697397,0.206413841,-8.94741451
01073,AL,Jefferson,135,108,-20,0.204088729,0.162399421,-20.42705033,12,17,41.66666667,0.01814122,0.025562872,40.91043171,445,433,-2.696629213,0.672736921,0.651101384,-3.216047171,44,48,9.090909091,0.066517808,0.072177521,8.508567731,449,566,26.05790646,0.681,0.859573615,26.22226359,106,96,-9.433962264,0.159784382,0.14569052,-8.820550198
01075,AL,Lamar,4,4,0,0.276166805,0.281690141,2,0,0,0,0,0,0,11,8,-27.27272727,0.759458713,0.563380282,-25.81818182,0,0,0,0,0,0,13,14,7.692307692,0.909,0.961274375,5.750756345,5,4,-20,0.348650722,0.279505276,-19.83229683
01077,AL,Lauderdale,14,15,7.142857143,0.158152776,0.167412583,5.85497606,2,2,0,0.022593254,0.022321678,-1.202022344,61,57,-6.557377049,0.689094236,0.636167814,-7.680578256,5,2,-60,0.056483134,0.022321678,-60.48080894,61,85,39.3442623,0.684,0.91684734,34.0420087,14,17,21.42857143,0.156950673,0.183227169,16.74188219
01079,AL,Lawrence,7,7,0,0.204972036,0.205242479,0.131941594,0,1,,0,0.029320354,0,19,18,-5.263157895,0.556352669,0.527766375,-5.138160595,1,1,0,0.029281719,0.029320354,0.131941594,21,32,52.38095238,0.615,0.931885029,51.52602092,8,6,-25,0.234969307,0.175865404,-25.15388223
01081,AL,Lee,14,13,-7.142857143,0.107041004,0.09567054,-10.62253136,2,3,50,0.015291572,0.022077817,44.37898781,76,74,-2.631578947,0.581079738,0.544586151,-6.280306161,1,1,0,0.007645786,0.007359272,-3.747341463,52,81,55.76923077,0.391,0.577552461,47.71162686,13,14,7.692307692,0.097667255,0.097582736,-0.086537657
01083,AL,Limestone,10,12,20,0.135301519,0.152726162,12.87837907,1,1,0,0.013530152,0.01272718,-5.934684111,50,58,16,0.676507597,0.73817645,9.115766431,3,2,-33.33333333,0.040590456,0.02545436,-37.28978941,46,62,34.7826087,0.604,0.748955087,23.99918657,9,9,0,0.1179338,0.105424686,-10.60689477
01085,AL,Lowndes,3,2,-33.33333333,0.236891977,0.162694216,-31.32134819,0,0,0,0,0,0,11,10,-9.090909091,0.868603917,0.813471081,-6.34729299,0,0,0,0,0,0,15,22,46.66666667,1.186,1.947074962,64.17158199,5,4,-20,0.39707751,0.358840944,-9.629496726
01087,AL,Macon,5,5,0,0.224638332,0.229473588,2.152462252,0,0,0,0,0,0,17,14,-17.64705882,0.76377033,0.642526045,-15.87444285,0,0,0,0,0,0,16,14,-12.5,0.718,0.652619802,-9.10587711,4,4,0,0.18022077,0.188839581,4.782362383
01089,AL,Madison,35,35,0,0.111537432,0.106790666,-4.255760594,9,10,11.11111111,0.028681054,0.030511619,6.382488229,193,211,9.32642487,0.615049268,0.643795157,4.673753962,23,13,-43.47826087,0.073296027,0.039665104,-45.88369077,175,239,36.57142857,0.548,0.713835567,30.26196477,37,37,0,0.115295687,0.108788013,-5.644333762
01091,AL,Marengo,6,4,-33.33333333,0.282153774,0.190994604,-32.30832896,0,1,,0,0.047748651,0,25,22,-12,1.175640724,1.050470324,-10.64699422,0,0,0,0,0,0,25,29,16,1.187,1.379179151,16.1903244,8,6,-25,0.379146919,0.289967137,-23.5211676
01093,AL,Marion,5,5,0,0.16948578,0.171726886,1.322297019,0,2,,0,0.068690754,0,19,18,-5.263157895,0.644045965,0.618216788,-4.010455456,0,1,,0,0.034345377,0,25,28,12,0.848,0.909799844,7.287717457,9,7,-22.22222222,0.306351692,0.228288165,-25.48166991
01095,AL,Marshall,17,19,11.76470588,0.193247698,0.210179316,8.761614359,2,3,50,0.022735023,0.033186208,45.96953506,70,65,-7.142857143,0.795725816,0.719034503,-9.637906867,7,5,-28.57142857,0.079572582,0.055310346,-30.49069759,70,96,37.14285714,0.791,1.032047216,30.4737315,17,15,-11.76470588,0.19058296,0.159293163,-16.41794028
01097,AL,Mobile,61,60,-1.639344262,0.150530311,0.145729754,-3.189096579,6,8,33.33333333,0.01480626,0.019430634,31.23255797,264,260,-1.515151515,0.651475444,0.6314956,-3.06686059,31,28,-9.677419355,0.07649901,0.068007218,-11.10052525,410,505,23.17073171,1.009,1.222783976,21.18770827,64,55,-14.0625,0.156428732,0.133308449,-14.78007439
01099,AL,Monroe,9,7,-22.22222222,0.395447955,0.312653535,-20.9368688,0,0,0,0,0,0,11,15,36.36363636,0.483325278,0.669971861,38.61717808,0,0,0,0,0,0,33,35,6.060606061,1.463,1.517253338,3.70836213,11,7,-36.36363636,0.485694101,0.307557118,-36.67678543
01101,AL,Montgomery,38,33,-13.15789474,0.168403886,0.147243206,-12.56543458,4,6,50,0.017726725,0.026771492,51.02334028,116,131,12.93103448,0.514075019,0.584510907,13.70148033,13,17,30.76923077,0.057611856,0.07585256,31.66137358,186,227,22.04301075,0.827,0.989697554,19.67322293,37,28,-24.32432432,0.164792339,0.120673011,-26.77268187
01103,AL,Morgan,22,22,0,0.191058464,0.187564475,-1.828753634,2,2,0,0.017368951,0.017051316,-1.828753634,94,91,-3.191489362,0.816340709,0.775834875,-4.961878518,6,7,16.66666667,0.052106854,0.059679606,14.53312076,72,108,50,0.621,0.903841326,45.54610719,17,17,0,0.146177459,0.141722175,-3.047860412
01105,AL,Perry,4,5,25,0.372925601,0.470676833,26.21199285,0,0,0,0,0,0,7,8,14.28571429,0.652619802,0.753082933,15.39382203,1,0,-100,0.0932314,0,-100,23,22,-4.347826087,2.161,2.077235389,-3.876196736,5,4,-20,0.464986515,0.385616504,-17.06931457
01107,AL,Pickens,6,4,-33.33333333,0.307644978,0.208138204,-32.34467687,0,0,0,0,0,0,8,11,37.5,0.410193304,0.57238006,39.53910397,0,0,0,0,0,0,21,26,23.80952381,1.076,1.316722374,22.37196786,7,6,-14.28571429,0.361103946,0.310093545,-14.12623761
01109,AL,Pike,8,9,12.5,0.265023521,0.295459768,11.48435705,1,1,0,0.03312794,0.032828863,-0.902793736,18,17,-5.555555556,0.596302922,0.558090673,-6.408194084,0,0,0,0,0,0,36,41,13.88888889,1.185,1.246238487,5.167804852,6,6,0,0.19755688,0.182287711,-7.728998937
01111,AL,Randolph,4,4,0,0.178659163,0.177171458,-0.832705851,0,1,,0,0.044292864,0,25,17,-32,1.116619769,0.752978695,-32.56623998,1,1,0,0.044664791,0.044292864,-0.832705851,23,25,8.695652174,1.017,1.091083664,7.284529429,5,5,0,0.221043324,0.219423355,-0.732874007
01113,AL,Russell,13,8,-38.46153846,0.258824935,0.157337844,-39.21070866,1,1,0,0.01990961,0.01966723,-1.217401566,39,37,-5.128205128,0.776474804,0.727687527,-6.283175844,1,1,0,0.01990961,0.01966723,-1.217401566,49,60,22.44897959,0.97,1.13320868,16.82563715,13,14,7.692307692,0.2585264,0.256541816,-0.76765205
01115,AL,St. Clair,14,11,-21.42857143,0.178309877,0.134318334,-24.67139979,1,2,100,0.01273642,0.024421515,91.74552781,46,52,13.04347826,0.58587531,0.634959399,8.377907023,1,0,-100,0.01273642,0,-100,47,64,36.17021277,0.589,0.765614346,29.98545767,14,14,0,0.174374432,0.165880708,-4.870968506
01117,AL,Shelby,24,26,8.333333333,0.130805873,0.13506283,3.254408156,3,6,100,0.016350734,0.031168345,90.62352275,99,100,1.01010101,0.539574227,0.519472424,-3.72549356,7,5,-28.57142857,0.038151713,0.025973621,-31.92017045,58,95,63.79310345,0.309,0.486967219,57.59456939,27,26,-3.703703704,0.143248993,0.13135559,-8.302608849
01119,AL,Sumter,4,3,-25,0.301454518,0.233408543,-22.57255116,0,0,0,0,0,0,20,19,-5,1.50727259,1.478254104,-1.925231463,1,1,0,0.07536363,0.077802848,3.23659846,23,23,0,1.734,1.671147279,-3.624724398,6,7,16.66666667,0.457945352,0.519364891,13.41198002
01121,AL,Talladega,8,7,-12.5,0.099768039,0.087236111,-12.56106528,1,2,100,0.012471005,0.024924603,99.86042222,79,78,-1.265822785,0.985209388,0.97205952,-1.33472827,2,1,-50,0.02494201,0.012462302,-50.03489444,63,92,46.03174603,0.785,1.117983741,42.41831091,11,13,18.18181818,0.136654451,0.159188871,16.49007463
01123,AL,Tallapoosa,5,5,0,0.122558031,0.121927429,-0.51453375,1,1,0,0.024511606,0.024385486,-0.51453375,34,39,14.70588235,0.833394612,0.951033945,14.11568188,0,0,0,0,0,0,23,37,60.86956522,0.564,0.889081123,57.63849692,7,8,14.28571429,0.171065494,0.192201427,12.35546281
01125,AL,Tuscaloosa,36,27,-25,0.201119566,0.146711223,-27.05273453,4,4,0,0.022346618,0.021734996,-2.736979379,111,108,-2.702702703,0.620118661,0.586844894,-5.365709666,10,5,-50,0.055866546,0.027168745,-51.36848969,128,163,27.34375,0.713,0.837374651,17.44385002,25,22,-12,0.137528881,0.111555643,-18.88566054
01127,AL,Walker,17,12,-29.41176471,0.247614886,0.174565768,-29.5011013,2,2,0,0.029131163,0.029094295,-0.126560182,47,51,8.510638298,0.684582332,0.741904513,8.373307037,1,1,0,0.014565582,0.014547147,-0.126560182,51,66,29.41176471,0.739,0.984736583,33.25258227,12,10,-16.66666667,0.174157874,0.150012751,-13.86392843
01129,AL,Washington,4,3,-25,0.233590283,0.175757221,-24.75833382,0,0,0,0,0,0,14,10,-28.57142857,0.817565989,0.585857402,-28.34127031,1,1,0,0.058397571,0.05858574,0.322221571,20,21,5,1.163,1.194471304,2.706045077,5,4,-20,0.292602996,0.230627306,-21.18081181
01131,AL,Wilcox,9,10,11.11111111,0.715421304,0.80749354,12.8696526,0,0,0,0,0,0,9,7,-22.22222222,0.715421304,0.565245478,-20.99124318,0,0,0,0,0,0,25,29,16,1.953,2.485004284,27.24036275,9,6,-33.33333333,0.713323294,0.522557046,-26.74330837
01133,AL,Winston,9,8,-11.11111111,0.369974513,0.333375005,-9.892440259,0,0,0,0,0,0,22,22,0,0.904382143,0.916781264,1.371004709,0,0,0,0,0,0,25,30,20,1.043,1.225289985,17.47746743,9,8,-11.11111111,0.373940502,0.328852715,-12.05747615
02013,AK,Aleutians East,5,4,-20,1.77430802,1.457725948,-17.8425656,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,8,6,-25,2.847,1.910219675,-32.904121,3,,,1.101321586,,
02016,AK,Aleutians West,5,3,-40,1.049758556,0.643915003,-38.66065679,0,0,0,0,0,0,0,1,,0,0.214638334,,1,1,0,0.209951711,0.214638334,2.232238678,7,6,-14.28571429,1.546,1.078942636,-30.21069623,3,,,0.651607298,,
02020,AK,Anchorage,34,37,8.823529412,0.122080832,0.129291969,5.906854694,9,9,0,0.032315514,0.031449398,-2.680187578,62,61,-1.612903226,0.222617988,0.21315703,-4.249861972,18,20,11.11111111,0.064631029,0.069887551,8.133124913,96,115,19.79166667,0.344,0.394070439,14.55536024,21,,,0.074874051,,
02050,AK,Bethel,21,25,19.04761905,1.228070175,1.440756109,17.31871172,0,0,0,0,0,0,4,5,25,0.233918129,0.288151222,23.1846473,0,0,0,0,0,0,57,59,3.50877193,3.307,3.467936284,4.86653414,22,,,1.277955272,,
02060,AK,Bristol Bay,3,3,0,3.009027081,3.405221339,13.16685585,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,3,3,0,3.148,3.009027081,-4.414641638,2,,,2.092050209,,
02068,AK,Denali,0,0,0,0,0,0,0,0,0,0,0,0,3,4,33.33333333,1.662049861,2.160994057,30.01980911,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,
02070,AK,Dillingham,4,5,25,0.805964135,1.008674602,25.15130119,0,0,0,0,0,0,2,2,0,0.402982067,0.403469841,0.121040952,0,0,0,0,0,0,9,7,-22.22222222,1.824,1.444192284,-20.82279145,6,,,1.218026797,,
02090,AK,Fairbanks North Star,7,8,14.28571429,0.071463574,0.08108656,13.46558165,3,3,0,0.030627246,0.03040746,-0.717616055,18,25,38.88888889,0.183763476,0.2533955,37.89219992,1,6,500,0.010209082,0.06081492,495.6943037,23,25,8.695652174,0.235,0.256197415,9.0201768,8,,,0.081341318,,
02100,AK,Haines,1,3,200,0.431965443,1.25052105,189.4956232,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,3,3,0,1.321,1.196172249,-9.449489114,1,,,0.42973786,,
02110,AK,Juneau,8,7,-12.5,0.261917234,0.227302247,-13.21600208,2,3,50,0.065479309,0.097415249,48.77256787,4,4,0,0.130958617,0.129886998,-0.818288089,1,1,0,0.032739654,0.03247175,-0.818288089,12,15,25,0.387,0.479616307,23.93186226,5,,,0.161337162,,
02122,AK,Kenai Peninsula,25,21,-16,0.469589391,0.384158054,-18.19277417,1,1,0,0.018783576,0.018293241,-2.61044544,17,21,23.52941176,0.319320786,0.384158054,20.30474387,8,9,12.5,0.150268605,0.164639166,9.56324888,36,36,0,0.674,0.649819495,-3.587612079,11,,,0.205028797,,
02130,AK,Ketchikan Gateway,4,3,-25,0.304785126,0.230680507,-24.31372549,0,0,0,0,0,0,4,5,25,0.304785126,0.384467512,26.14379085,2,2,0,0.152392563,0.153787005,0.91503268,10,9,-10,0.761,0.667804408,-12.24646419,4,,,0.305787019,,
02150,AK,Kodiak Island,5,4,-20,0.382438427,0.29971527,-21.63045107,0,0,0,0,0,0,1,1,0,0.076487685,0.074928818,-2.038063839,2,2,0,0.152975371,0.149857635,-2.038063839,13,12,-7.692307692,0.996,0.882872278,-11.35820504,3,,,0.227790433,,
02164,AK,Lake and Peninsula,0,1,,0,0.673400673,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,8,7,-12.5,5.376,4.291845494,-20.16656448,2,,,1.338688086,,
02170,AK,Matanuska-Susitna,9,13,44.44444444,0.109217999,0.147093767,34.67905272,2,3,50,0.024270666,0.033944715,39.85901628,27,22,-18.51851852,0.327653997,0.248927913,-24.02720103,2,4,100,0.024270666,0.04525962,86.47868838,36,40,11.11111111,0.421,0.449463453,6.760915203,10,,,0.117207187,,
02180,AK,Nome,12,15,25,1.288936627,1.597273986,23.92184006,0,0,0,0,0,0,2,1,-50,0.214822771,0.106484932,-50.43126398,1,0,-100,0.107411386,0,-100,29,30,3.448275862,3.131,3.160556258,0.943987796,18,,,1.930087926,,
02185,AK,North Slope,9,10,11.11111111,1.357466063,1.481042654,9.103475513,1,0,-100,0.150829563,0,-100,1,2,100,0.150829563,0.296208531,96.38625592,0,0,0,0,0,0,12,12,0,1.814,1.272534464,-29.84925775,8,,,1.189591078,,
02188,AK,Northwest Arctic,4,6,50,0.538720539,0.80601827,49.61714132,0,0,0,0,0,0,4,2,-50,0.538720539,0.268672757,-50.12761956,0,0,0,0,0,0,21,23,9.523809524,2.799,3.057290974,9.22797336,13,,,1.740993706,,
02201,AK,Prince of Wales-Outer Ketchi,5,5,0,0.903995661,0.899280576,-0.521582734,0,0,0,0,0,0,6,5,-16.66666667,1.084794793,0.899280576,-17.10131894,1,1,0,0.180799132,0.179856115,-0.521582734,5,0,,0.904,,,0,,,0,,
02220,AK,Sitka,3,4,33.33333333,0.343721357,0.457299646,33.04371022,0,0,0,0,0,0,2,2,0,0.229147571,0.228649823,-0.217217332,0,1,,0,0.114324911,0,5,5,0,0.562,0.562999662,0.177875836,3,,,0.344392148,,
