FIPS,State,County,REDEMP_SNAPS12,REDEMP_SNAPS16,PCH_REDEMP_SNAPS_12_16,PCT_SNAP12,PCT_SNAP16,PCH_SNAP_12_16,PC_SNAPBEN10,PC_SNAPBEN15,PCH_PC_SNAPBEN_10_15,SNAP_PART_RATE11,SNAP_PART_RATE16,SNAP_OAPP09,SNAP_OAPP16,SNAP_CAP09,SNAP_CAP16,SNAP_BBCE09,SNAP_BBCE16,SNAP_REPORTSIMPLE09,SNAP_REPORTSIMPLE16,PCT_NSLP09,PCT_NSLP15,PCH_NSLP_09_15,PCT_FREE_LUNCH10,PCT_FREE_LUNCH15,PCT_REDUCED_LUNCH10,PCT_REDUCED_LUNCH15,PCT_SBP09,PCT_SBP15,PCH_SBP_09_15,PCT_SFSP09,PCT_SFSP15,PCH_SFSP_09_15,PC_WIC_REDEMP11,PC_WIC_REDEMP16,PCH_PC_WIC_REDEMP_11_16,REDEMP_WICS11,REDEMP_WICS16,PCH_REDEMP_WICS_11_16,PCT_WIC09,PCT_WIC15,PCH_WIC_09_15,PCT_WICINFANTCHILD14,PCT_WICINFANTCHILD16,PCH_WICINFANTCHILD_14_16,PCT_WICWOMEN14,PCT_WICWOMEN16,PCH_WICWOMEN_14_16,PCT_CACFP12,PCT_CACFP17,PCH_CACFP_12_17,FDPIR12,FDPIR15,PCH_FDPIR_12_15,FOOD_BANKS18
01027,AL,Clay,181439.6725,117259.8815,-35.37252359,18.82467523,16.97643575,-1.848239474,17.36410183,16.30850932,-6.079165591,84.02,86.898,0,1,0,0,0,1,1,1,12.31505542,10.93452934,-1.380526082,52.42013553,52.12335693,11.9070668,9.605662285,4.509007566,5.23299826,0.723990693,0.564889562,1.027108781,0.462219219,,,,104615.4766,83847.27344,-19.85194206,2.990416904,2.719352152,-0.271064752,33.48121147,32.91087574,-0.57033573,3.318826904,3.309759047,-0.009067857,0.891238705,1.258762762,0.367524057,0,0,0,0
01029,AL,Cleburne,157971.5238,157603.327,-0.233077952,18.82467523,16.97643575,-1.848239474,21.73501648,18.7939006,-13.53169381,84.02,86.898,0,1,0,0,0,1,1,1,12.31505542,10.93452934,-1.380526082,48.55751218,,10.22855002,,4.509007566,5.23299826,0.723990693,0.564889562,1.027108781,0.462219219,20.46610641,14.43044281,-29.4910202,61103.60547,53583.84375,-12.30657578,2.990416904,2.719352152,-0.271064752,33.48121147,32.91087574,-0.57033573,3.318826904,3.309759047,-0.009067857,0.891238705,1.258762762,0.367524057,0,0,0,0
01031,AL,Coffee,306212.2629,266669.276,-12.91358698,18.82467523,16.97643575,-1.848239474,14.63688903,17.94515272,22.60223249,84.02,86.898,0,1,0,0,0,1,1,1,12.31505542,10.93452934,-1.380526082,36.33523645,41.56994502,7.939243779,5.396049684,4.509007566,5.23299826,0.723990693,0.564889562,1.027108781,0.462219219,23.05166245,21.84932709,-5.215829372,193768.4219,159640.5469,-17.61271286,2.990416904,2.719352152,-0.271064752,33.48121147,32.91087574,-0.57033573,3.318826904,3.309759047,-0.009067857,0.891238705,1.258762762,0.367524057,0,0,0,0
01033,AL,Colbert,263129.2795,154331.8544,-41.34751758,18.82467523,16.97643575,-1.848239474,20.4903726,19.49841913,-4.841070934,84.02,86.898,0,1,0,0,0,1,1,1,12.31505542,10.93452934,-1.380526082,44.41281139,43.70926085,7.34282325,6.038617636,4.509007566,5.23299826,0.723990693,0.564889562,1.027108781,0.462219219,23.08912849,18.74948692,-18.79517174,139907.2969,113261.4844,-19.04533386,2.990416904,2.719352152,-0.271064752,33.48121147,32.91087574,-0.57033573,3.318826904,3.309759047,-0.009067857,0.891238705,1.258762762,0.367524057,0,0,0,0
01035,AL,Conecuh,137903.4545,160813.657,16.61321872,18.82467523,16.97643575,-1.848239474,38.83807076,35.66325316,-8.174498737,84.02,86.898,0,1,0,0,0,1,1,1,12.31505542,10.93452934,-1.380526082,81.27559977,61.31147541,3.335283792,0,4.509007566,5.23299826,0.723990693,0.564889562,1.027108781,0.462219219,,,,138156.5156,130550.9922,-5.50500536,2.990416904,2.719352152,-0.271064752,33.48121147,32.91087574,-0.57033573,3.318826904,3.309759047,-0.009067857,0.891238705,1.258762762,0.367524057,0,0,0,0
01037,AL,Coosa,218925.344,174849.8375,-20.13266518,18.82467523,16.97643575,-1.848239474,19.92518127,21.4590936,7.698360746,84.02,86.898,0,1,0,0,0,1,1,1,12.31505542,10.93452934,-1.380526082,64.99608457,,7.909162099,,4.509007566,5.23299826,0.723990693,0.564889562,1.027108781,0.462219219,,,,64989.28906,54895.16016,-15.53198814,2.990416904,2.719352152,-0.271064752,33.48121147,32.91087574,-0.57033573,3.318826904,3.309759047,-0.009067857,0.891238705,1.258762762,0.367524057,0,0,0,0
01039,AL,Covington,305199.1582,232920.3417,-23.68250846,18.82467523,16.97643575,-1.848239474,25.41815614,25.61226025,0.763643552,84.02,86.898,0,1,0,0,0,1,1,1,12.31505542,10.93452934,-1.380526082,47.01964133,49.55414013,5.943637916,6.496815287,4.509007566,5.23299826,0.723990693,0.564889562,1.027108781,0.462219219,22.46171379,19.9566803,-11.15245914,85397.1875,106574.375,24.79846001,2.990416904,2.719352152,-0.271064752,33.48121147,32.91087574,-0.57033573,3.318826904,3.309759047,-0.009067857,0.891238705,1.258762762,0.367524057,0,0,0,0
01041,AL,Crenshaw,167601.4207,159004.8912,-5.129150744,18.82467523,16.97643575,-1.848239474,25.42068172,27.30734121,7.421750185,84.02,86.898,0,1,0,0,0,1,1,1,12.31505542,10.93452934,-1.380526082,50.36972597,,9.351892127,,4.509007566,5.23299826,0.723990693,0.564889562,1.027108781,0.462219219,25.7783947,,,71658.78125,88526.45313,23.53887558,2.990416904,2.719352152,-0.271064752,33.48121147,32.91087574,-0.57033573,3.318826904,3.309759047,-0.009067857,0.891238705,1.258762762,0.367524057,0,0,0,0
01043,AL,Cullman,224490.1948,171700.8077,-23.51523066,18.82467523,16.97643575,-1.848239474,17.0136557,15.93715133,-6.327296081,84.02,86.898,0,1,0,0,0,1,1,1,12.31505542,10.93452934,-1.380526082,44.7588525,43.13941589,8.918940045,8.486184366,4.509007566,5.23299826,0.723990693,0.564889562,1.027108781,0.462219219,22.22861862,18.02616692,-18.90559006,162473.0156,123863.7969,-23.76346588,2.990416904,2.719352152,-0.271064752,33.48121147,32.91087574,-0.57033573,3.318826904,3.309759047,-0.009067857,0.891238705,1.258762762,0.367524057,0,0,0,0
01045,AL,Dale,340056.2531,213683.6157,-37.16227427,18.82467523,16.97643575,-1.848239474,24.87015184,26.82128148,7.845266305,84.02,86.898,0,1,0,0,0,1,1,1,12.31505542,10.93452934,-1.380526082,51.87854624,,6.517405306,,4.509007566,5.23299826,0.723990693,0.564889562,1.027108781,0.462219219,17.90101242,15.60774899,-12.81080341,112131.9453,128246.2734,14.37086296,2.990416904,2.719352152,-0.271064752,33.48121147,32.91087574,-0.57033573,3.318826904,3.309759047,-0.009067857,0.891238705,1.258762762,0.367524057,0,0,0,0
01047,AL,Dallas,505114.8592,513411.1868,1.642463574,18.82467523,16.97643575,-1.848239474,48.54138141,51.45542432,6.003213805,84.02,86.898,0,1,0,0,0,1,1,1,12.31505542,10.93452934,-1.380526082,77.0073447,66.28319841,4.568654301,0,4.509007566,5.23299826,0.723990693,0.564889562,1.027108781,0.462219219,41.67624283,33.76894379,-18.97315788,163886.1406,169233.0625,3.262583256,2.990416904,2.719352152,-0.271064752,33.48121147,32.91087574,-0.57033573,3.318826904,3.309759047,-0.009067857,0.891238705,1.258762762,0.367524057,0,0,0,1
01049,AL,DeKalb,226782.4649,205211.9127,-9.511560862,18.82467523,16.97643575,-1.848239474,22.7655196,25.88526114,13.70380116,84.02,86.898,0,1,0,0,0,1,1,1,12.31505542,10.93452934,-1.380526082,58.71183605,55.35188216,7.185278126,5.008183306,4.509007566,5.23299826,0.723990693,0.564889562,1.027108781,0.462219219,26.68217468,21.59346008,-19.07158852,173075.1406,139574.2344,-19.35627937,2.990416904,2.719352152,-0.271064752,33.48121147,32.91087574,-0.57033573,3.318826904,3.309759047,-0.009067857,0.891238705,1.258762762,0.367524057,0,0,0,0
01051,AL,Elmore,350017.5419,246114.4495,-29.68511001,18.82467523,16.97643575,-1.848239474,17.99532594,18.19037889,1.083908918,84.02,86.898,0,1,0,0,0,1,1,1,12.31505542,10.93452934,-1.380526082,41.04661933,45.99572062,6.614695894,7.397218401,4.509007566,5.23299826,0.723990693,0.564889562,1.027108781,0.462219219,19.10530472,16.69959259,-12.5918541,138963.3125,150784.3281,8.506572723,2.990416904,2.719352152,-0.271064752,33.48121147,32.91087574,-0.57033573,3.318826904,3.309759047,-0.009067857,0.891238705,1.258762762,0.367524057,0,0,0,0
01053,AL,Escambia,319667.6845,261083.0925,-18.32671702,18.82467523,16.97643575,-1.848239474,31.19427264,30.81132524,-1.227620857,84.02,86.898,0,1,0,0,0,1,1,1,12.31505542,10.93452934,-1.380526082,61.70940171,64.73301401,7.145299145,4.93170126,4.509007566,5.23299826,0.723990693,0.564889562,1.027108781,0.462219219,27.76264954,23.76731491,-14.39104271,176760.1563,148498.1719,-15.98888874,2.990416904,2.719352152,-0.271064752,33.48121147,32.91087574,-0.57033573,3.318826904,3.309759047,-0.009067857,0.891238705,1.258762762,0.367524057,0,0,0,0
01055,AL,Etowah,271338.4894,182275.7292,-32.82348938,18.82467523,16.97643575,-1.848239474,19.96233522,17.51917413,-12.23885414,84.02,86.898,0,1,0,0,0,1,1,1,12.31505542,10.93452934,-1.380526082,48.66143693,50.73407379,8.000249035,8.738669731,4.509007566,5.23299826,0.723990693,0.564889562,1.027108781,0.462219219,23.43449402,21.32250023,-9.012329102,152848.5625,156642.7031,2.482287407,2.990416904,2.719352152,-0.271064752,33.48121147,32.91087574,-0.57033573,3.318826904,3.309759047,-0.009067857,0.891238705,1.258762762,0.367524057,0,0,0,0
01057,AL,Fayette,405875.1987,392463.4969,-3.304390568,18.82467523,16.97643575,-1.848239474,25.99423854,27.53194204,5.915555071,84.02,86.898,0,1,0,0,0,1,1,1,12.31505542,10.93452934,-1.380526082,48.2815735,49.89596338,9.275362319,7.990012484,4.509007566,5.23299826,0.723990693,0.564889562,1.027108781,0.462219219,21.25785637,17.95550728,-15.53472328,72476.53125,74313.35938,2.534376383,2.990416904,2.719352152,-0.271064752,33.48121147,32.91087574,-0.57033573,3.318826904,3.309759047,-0.009067857,0.891238705,1.258762762,0.367524057,0,0,0,0
01059,AL,Franklin,348542.815,260103.0225,-25.37415454,18.82467523,16.97643575,-1.848239474,24.79445286,24.99841481,0.822611241,84.02,86.898,0,1,0,0,0,1,1,1,12.31505542,10.93452934,-1.380526082,56.98682386,37.64475616,8.789875173,0,4.509007566,5.23299826,0.723990693,0.564889562,1.027108781,0.462219219,33.5180397,28.55060196,-14.82019138,152128.7969,129105.8203,-15.13387108,2.990416904,2.719352152,-0.271064752,33.48121147,32.91087574,-0.57033573,3.318826904,3.309759047,-0.009067857,0.891238705,1.258762762,0.367524057,0,0,0,0
01061,AL,Geneva,348479.9564,220298.6359,-36.78298224,18.82467523,16.97643575,-1.848239474,25.72788354,26.59004547,3.351079907,84.02,86.898,0,1,0,0,0,1,1,1,12.31505542,10.93452934,-1.380526082,54.08394069,54.84652666,6.132194019,7.108239095,4.509007566,5.23299826,0.723990693,0.564889562,1.027108781,0.462219219,20.52393913,17.13288879,-16.52241516,91533.35156,64855.32813,-29.1456871,2.990416904,2.719352152,-0.271064752,33.48121147,32.91087574,-0.57033573,3.318826904,3.309759047,-0.009067857,0.891238705,1.258762762,0.367524057,0,0,0,0
01063,AL,Greene,149920.7097,105611.9576,-29.55479074,18.82467523,16.97643575,-1.848239474,44.19568823,44.85207101,1.485173796,84.02,86.898,0,1,0,0,0,1,1,1,12.31505542,10.93452934,-1.380526082,87.2754491,,5.613772455,,4.509007566,5.23299826,0.723990693,0.564889562,1.027108781,0.462219219,,,,159632.9375,125394.2422,-21.44839096,2.990416904,2.719352152,-0.271064752,33.48121147,32.91087574,-0.57033573,3.318826904,3.309759047,-0.009067857,0.891238705,1.258762762,0.367524057,0,0,0,0
01065,AL,Hale,295879.1264,247637.0949,-16.30464174,18.82467523,16.97643575,-1.848239474,29.78532149,30.35931454,1.9271004,84.02,86.898,0,1,0,0,0,1,1,1,12.31505542,10.93452934,-1.380526082,67.64592192,61.03461109,7.267104755,5.880163751,4.509007566,5.23299826,0.723990693,0.564889562,1.027108781,0.462219219,29.22307396,,,112201.9922,153736.6094,37.01771927,2.990416904,2.719352152,-0.271064752,33.48121147,32.91087574,-0.57033573,3.318826904,3.309759047,-0.009067857,0.891238705,1.258762762,0.367524057,0,0,0,0
01067,AL,Henry,135975.0705,140676.93,3.457883464,18.82467523,16.97643575,-1.848239474,23.17169499,22.1191321,-4.542450967,84.02,86.898,0,1,0,0,0,1,1,1,12.31505542,10.93452934,-1.380526082,53.35664336,54.2519685,7.237762238,6.220472441,4.509007566,5.23299826,0.723990693,0.564889562,1.027108781,0.462219219,,12.45086098,,89802.80469,53174.51172,-40.78747177,2.990416904,2.719352152,-0.271064752,33.48121147,32.91087574,-0.57033573,3.318826904,3.309759047,-0.009067857,0.891238705,1.258762762,0.367524057,0,0,0,0
01069,AL,Houston,330163.7794,266446.7087,-19.29862531,18.82467523,16.97643575,-1.848239474,22.82358579,23.55400975,3.200303259,84.02,86.898,0,1,0,0,0,1,1,1,12.31505542,10.93452934,-1.380526082,53.64546788,57.95012437,6.168271991,6.14197334,4.509007566,5.23299826,0.723990693,0.564889562,1.027108781,0.462219219,27.21456337,23.41981506,-13.94381523,126758.0156,110966.2734,-12.45818043,2.990416904,2.719352152,-0.271064752,33.48121147,32.91087574,-0.57033573,3.318826904,3.309759047,-0.009067857,0.891238705,1.258762762,0.367524057,0,0,0,1
01071,AL,Jackson,220545.1532,172164.3039,-21.9369361,18.82467523,16.97643575,-1.848239474,20.41257257,18.74514003,-8.16865454,84.02,86.898,0,1,0,0,0,1,1,1,12.31505542,10.93452934,-1.380526082,50,51.61210317,9.8,9.908234127,4.509007566,5.23299826,0.723990693,0.564889562,1.027108781,0.462219219,19.33599663,15.02019215,-22.32005119,93531.72656,71070.08594,-24.01499557,2.990416904,2.719352152,-0.271064752,33.48121147,32.91087574,-0.57033573,3.318826904,3.309759047,-0.009067857,0.891238705,1.258762762,0.367524057,0,0,0,0
01073,AL,Jefferson,364831.8125,294128.4462,-19.37971521,18.82467523,16.97643575,-1.848239474,21.76257645,23.11036095,6.193129296,84.02,86.898,0,1,0,0,0,1,1,1,12.31505542,10.93452934,-1.380526082,42.51865615,42.59428606,4.890921527,2.858980414,4.509007566,5.23299826,0.723990693,0.564889562,1.027108781,0.462219219,25.31826591,16.15116882,-36.20744324,173528.5,135000.4688,-22.20271111,2.990416904,2.719352152,-0.271064752,33.48121147,32.91087574,-0.57033573,3.318826904,3.309759047,-0.009067857,0.891238705,1.258762762,0.367524057,0,0,0,1
01075,AL,Lamar,241560.6381,177098.6307,-26.68564215,18.82467523,16.97643575,-1.848239474,23.49972535,23.02426509,-2.02325878,84.02,86.898,0,1,0,0,0,1,1,1,12.31505542,10.93452934,-1.380526082,50.10570825,49.12803063,7.78012685,11.48447469,4.509007566,5.23299826,0.723990693,0.564889562,1.027108781,0.462219219,18.19752884,14.13074017,-22.34802628,64997.02344,49199.70313,-24.30468178,2.990416904,2.719352152,-0.271064752,33.48121147,32.91087574,-0.57033573,3.318826904,3.309759047,-0.009067857,0.891238705,1.258762762,0.367524057,0,0,0,0
01077,AL,Lauderdale,274112.6881,197129.6682,-28.08444235,18.82467523,16.97643575,-1.848239474,17.03088877,16.83571771,-1.145982804,84.02,86.898,0,1,0,0,0,1,1,1,12.31505542,10.93452934,-1.380526082,41.55695914,44.20703487,7.381477818,4.69762419,4.509007566,5.23299826,0.723990693,0.564889562,1.027108781,0.462219219,19.27026176,16.03138351,-16.80764961,104973.0469,82345.20313,-21.55586052,2.990416904,2.719352152,-0.271064752,33.48121147,32.91087574,-0.57033573,3.318826904,3.309759047,-0.009067857,0.891238705,1.258762762,0.367524057,0,0,0,0
01079,AL,Lawrence,267727.6789,228470.0865,-14.66325505,18.82467523,16.97643575,-1.848239474,21.28532184,24.14511212,13.43550408,84.02,86.898,0,1,0,0,0,1,1,1,12.31505542,10.93452934,-1.380526082,50.25871766,53.85250981,8.188976378,9.58479653,4.509007566,5.23299826,0.723990693,0.564889562,1.027108781,0.462219219,19.55108833,14.82397461,-24.17826462,110949.1719,123161.2891,11.00694752,2.990416904,2.719352152,-0.271064752,33.48121147,32.91087574,-0.57033573,3.318826904,3.309759047,-0.009067857,0.891238705,1.258762762,0.367524057,0,0,0,0
01081,AL,Lee,339127.457,249131.5883,-26.53747636,18.82467523,16.97643575,-1.848239474,15.02527683,14.28606361,-4.919797719,84.02,86.898,0,1,0,0,0,1,1,1,12.31505542,10.93452934,-1.380526082,39.77475953,41.9307988,6.694378655,5.442118753,4.509007566,5.23299826,0.723990693,0.564889562,1.027108781,0.462219219,13.50119877,12.1559782,-9.963711739,138994.8438,121025.6719,-12.92794132,2.990416904,2.719352152,-0.271064752,33.48121147,32.91087574,-0.57033573,3.318826904,3.309759047,-0.009067857,0.891238705,1.258762762,0.367524057,0,0,0,1
01083,AL,Limestone,263637.1176,175281.1193,-33.51424832,18.82467523,16.97643575,-1.848239474,16.98537524,15.48754666,-8.818342616,84.02,86.898,0,1,0,0,0,1,1,1,12.31505542,10.93452934,-1.380526082,39.22536389,40.76976422,5.738664882,5.471567268,4.509007566,5.23299826,0.723990693,0.564889562,1.027108781,0.462219219,16.30174065,12.41916943,-23.8169117,154942.625,144126.0156,-6.981041908,2.990416904,2.719352152,-0.271064752,33.48121147,32.91087574,-0.57033573,3.318826904,3.309759047,-0.009067857,0.891238705,1.258762762,0.367524057,0,0,0,0
01085,AL,Lowndes,127112.7246,107953.7485,-15.07242975,18.82467523,16.97643575,-1.848239474,47.46732749,49.15083477,3.5466654,84.02,86.898,0,1,0,0,0,1,1,1,12.31505542,10.93452934,-1.380526082,90.77172153,71.19078105,1.888828926,0,4.509007566,5.23299826,0.723990693,0.564889562,1.027108781,0.462219219,28.58879471,,,79612.64844,81811.75781,2.762261391,2.990416904,2.719352152,-0.271064752,33.48121147,32.91087574,-0.57033573,3.318826904,3.309759047,-0.009067857,0.891238705,1.258762762,0.367524057,0,0,0,0
01087,AL,Macon,523231.4292,310090.2351,-40.73554878,18.82467523,16.97643575,-1.848239474,47.58297595,47.97900945,0.832300839,84.02,86.898,0,1,0,0,0,1,1,1,12.31505542,10.93452934,-1.380526082,98.0600989,64.5267104,0,0,4.509007566,5.23299826,0.723990693,0.564889562,1.027108781,0.462219219,19.68454552,16.47230148,-16.31860924,104726.7031,78506.99219,-25.03631783,2.990416904,2.719352152,-0.271064752,33.48121147,32.91087574,-0.57033573,3.318826904,3.309759047,-0.009067857,0.891238705,1.258762762,0.367524057,0,0,0,0
